Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbate,Sorbate_val,Sorbate_SD,Sorbate_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units,X_axis,X_val,X_SD,X_units,Y_axis,Y_val,Y_SD,Y_units
nft09,nft09_f3c,13,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79314,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,7.38E-05,7.38E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,14,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96928,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,6.14E-05,6.14E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,15,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13105,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,4.93E-05,4.93E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,16,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31078,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,3.73E-05,3.73E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,17,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47614,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.48E-05,2.48E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,18,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68464,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,1.28E-05,1.28E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,19,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91471,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,1.42E-06,1.42E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,20,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.10163,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-1.03E-05,-1.03E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,21,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31013,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-2.20E-05,-2.20E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,22,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51503,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-3.23E-05,-3.23E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,23,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6732,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-4.26E-05,-4.26E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,24,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8098,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-5.29E-05,-5.29E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,25,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09379,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-6.96E-05,-6.96E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,26,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28072,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-8.52E-05,-8.52E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f3c,27,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.1,0.005,mol/L,N(+5),0.1,0.005,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46405,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-9.72E-05,-9.72E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,1,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04286,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000202308,2.02E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,2,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23929,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000190176,1.90E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,3,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44643,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000177689,1.78E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,4,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63214,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.00016627,1.66E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,5,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86071,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000152712,1.53E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,6,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06786,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000139867,1.40E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,7,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31071,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000125595,1.26E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,8,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000109539,1.10E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,9,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78929,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,9.85E-05,9.85E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,10,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.00714,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,8.71E-05,8.71E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,11,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23571,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,7.49E-05,7.49E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,12,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47143,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,6.28E-05,6.28E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,13,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,5.10E-05,5.10E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,14,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,3.85E-05,3.85E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,15,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34286,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.68E-05,2.68E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,16,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64643,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,1.50E-05,1.50E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,17,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02143,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,2.85E-06,2.85E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,18,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34286,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-8.21E-06,-8.21E-07,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,19,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63571,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-1.78E-05,-1.78E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,20,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84286,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-2.71E-05,-2.71E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,21,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-3.68E-05,-3.68E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,22,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14286,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-4.42E-05,-4.42E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,23,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26071,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-5.17E-05,-5.17E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4a,24,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.01,5.00E-04,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.004,2.00E-04,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,-6.53E-05,-6.53E-06,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4b,1,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.044,0.0022,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11071,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000227998,2.28E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4b,2,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.044,0.0022,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31071,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000213369,2.13E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nft09,nft09_f4b,3,ferrihydrite,Fe(OH)3,synthetic,NA,Na(+1),0.05,0.0025,mol/L,N(+5),0.006,3.00E-04,mol/L,I,0.044,0.0022,mol/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51429,0.1,H(+1),NA,NA,NA,NA,NA,mol/L,NA,NA,NA,0.000197669,1.98E-05,mol/L,0.21,0.021,g/L,600,60,m2/g,6.53,0.653,sites/nm2,NA,NA,NA,N2(g),1,0.1,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
