Algorithm,app,bwlevel,nodecount,power_cap,runtime,Thread_count,prediction,pred_runtime,Domain,node_count,config_node_count,config_runtime,pred_config_runtime
rand,lu,2,4096,115,14.29,24,[11.679942],11.679942,,171,171,14.29,14.29
rand,lu,3,4096,115,13.65,24,[11.651182],11.651182,,171,171,13.65,13.65
rand,lu,4,4096,115,13.71,24,[14.153302],14.153302,,171,171,13.71,13.71
rand,lu,5,4096,115,13.69,24,[14.188112],14.188112,,171,171,13.69,13.69
pak,cg,3,512,115,34.38,16,[38.461723],38.461723,,32,32,34.38,34.38
rand,cg,3,512,115,37.17,16,[33.56925],33.56925,,32,32,37.17,37.17
spr,cg,3,512,115,36.46,16,[34.06424],34.06424,,32,32,36.46,36.46
pak,cg,3,512,115,44.63,24,[46.771652],46.771652,,22,22,44.63,44.63
rand,cg,3,512,115,46.57,24,[48.580627],48.580627,,22,22,46.57,46.57
spr,cg,3,512,115,46.58,24,[43.850082],43.850082,,22,22,46.58,46.58
pak,cg,4,512,115,33.85,16,[36.111618],36.111618,,32,32,33.85,33.85
rand,cg,4,512,115,33.6,16,[28.537228],28.537228,,32,32,33.6,33.6
spr,cg,4,512,115,34.33,16,[32.650623],32.650623,,32,32,34.33,34.33
pak,cg,4,512,115,44.53,24,[43.85334],43.85334,,22,22,44.53,44.53
rand,cg,4,512,115,44.44,24,[39.783367],39.783367,,22,22,44.44,44.44
spr,cg,4,512,115,44.7,24,[44.53584],44.53584,,22,22,44.7,44.7
pak,cg,5,512,115,33.61,16,[37.1467],37.1467,,32,32,33.61,33.61
rand,cg,5,512,115,33.56,16,[29.351496],29.351496,,32,32,33.56,33.56
spr,cg,5,512,115,34.75,16,[30.905437],30.905437,,32,32,34.75,34.75
pak,cg,5,512,115,44.62,24,[42.672215],42.672215,,22,22,44.62,44.62
rand,cg,5,512,115,44.38,24,[38.37717],38.37717,,22,22,44.38,44.38
spr,cg,5,512,115,44.75,24,[40.742016],40.742016,,22,22,44.75,44.75
pak,cg,2,512,115,39.33,16,[39.90208],39.90208,,32,32,39.33,39.33
rand,cg,2,512,115,45.38,16,[53.79395],53.79395,,32,22,44.38,44.38
spr,cg,2,512,115,42.12,16,[42.77934],42.77934,,32,22,44.38,44.38
pak,cg,2,512,115,47.38,24,[52.745453],52.745453,,22,22,47.38,47.38
rand,cg,2,512,115,59.54,24,[66.77006],66.77006,,22,22,59.54,59.54
spr,cg,2,512,115,52.14,24,[43.974594],43.974594,,22,22,52.14,52.14
pak,cg,1,512,115,40.55,16,[38.751244],38.751244,,32,32,40.55,40.55
rand,cg,1,512,115,68.21,16,[70.57126],70.57126,,32,22,44.38,44.38
spr,cg,1,512,115,50.43,16,[49.39961],49.39961,,32,22,44.38,44.38
pak,cg,1,512,115,47.91,24,[55.75391],55.75391,,22,22,47.91,47.91
rand,cg,1,512,115,86.15,24,[89.596954],89.596954,,22,22,86.15,86.15
spr,cg,1,512,115,65.11,24,[57.791935],57.791935,,22,22,65.11,65.11
pak,cg,3,512,64,35.76,16,[31.571236],31.571236,,32,32,35.76,35.76
rand,cg,3,512,64,39.26,16,[40.601044],40.601044,,32,22,44.38,44.38
spr,cg,3,512,64,38.13,16,[39.759487],39.759487,,32,32,38.13,38.13
pak,cg,3,512,64,48.0,24,[45.855278],45.855278,,22,22,48.0,48.0
rand,cg,3,512,64,51.08,24,[45.072247],45.072247,,22,22,51.08,51.08
spr,cg,3,512,64,50.45,24,[49.37638],49.37638,,22,22,50.45,50.45
pak,cg,4,512,64,35.33,16,[30.847357],30.847357,,32,32,35.33,35.33
rand,cg,4,512,64,35.03,16,[37.457825],37.457825,,32,32,35.03,35.03
spr,cg,4,512,64,34.91,16,[34.18029],34.18029,,32,32,34.91,34.91
pak,cg,4,512,64,47.78,24,[49.293472],49.293472,,22,22,47.78,47.78
rand,cg,4,512,64,48.39,24,[42.230183],42.230183,,22,22,48.39,48.39
spr,cg,4,512,64,48.9,24,[48.881195],48.881195,,22,22,48.9,48.9
pak,cg,5,512,64,35.0,16,[33.432995],33.432995,,32,32,35.0,35.0
rand,cg,5,512,64,35.47,16,[42.02416],42.02416,,32,22,44.38,44.38
spr,cg,5,512,64,35.08,16,[34.163834],34.163834,,32,32,35.08,35.08
pak,cg,5,512,64,47.79,24,[48.440056],48.440056,,22,22,47.79,47.79
rand,cg,5,512,64,48.65,24,[41.886555],41.886555,,22,22,48.65,48.65
spr,cg,5,512,64,48.9,24,[45.981117],45.981117,,22,22,48.9,48.9
pak,cg,2,512,64,40.85,16,[37.89303],37.89303,,32,32,40.85,40.85
rand,cg,2,512,64,48.8,16,[53.010815],53.010815,,32,22,44.38,44.38
spr,cg,2,512,64,43.43,16,[40.889175],40.889175,,32,22,44.38,44.38
pak,cg,2,512,64,50.73,24,[44.46775],44.46775,,22,22,50.73,50.73
rand,cg,2,512,64,61.31,24,[65.761024],65.761024,,22,22,61.31,61.31
spr,cg,2,512,64,56.04,24,[56.17883],56.17883,,22,22,56.04,56.04
pak,cg,1,512,64,42.04,16,[40.285923],40.285923,,32,32,42.04,42.04
rand,cg,1,512,64,69.82,16,[68.55351],68.55351,,32,22,44.38,44.38
spr,cg,1,512,64,51.73,16,[47.970543],47.970543,,32,22,44.38,44.38
pak,cg,1,512,64,51.39,24,[47.49775],47.49775,,22,22,51.39,51.39
rand,cg,1,512,64,68.65,24,[73.87373],73.87373,,22,22,68.65,68.65
spr,cg,1,512,64,69.49,24,[58.158318],58.158318,,22,22,69.49,69.49
pak,cg,3,512,80,34.59,16,[32.09333],32.09333,,32,32,34.59,34.59
rand,cg,3,512,80,36.52,16,[36.242737],36.242737,,32,32,36.52,36.52
spr,cg,3,512,80,36.48,16,[36.290756],36.290756,,32,32,36.48,36.48
pak,cg,3,512,80,45.58,24,[44.548756],44.548756,,22,22,45.58,45.58
rand,cg,3,512,80,47.56,24,[45.592823],45.592823,,22,22,47.56,47.56
spr,cg,3,512,80,47.68,24,[46.50821],46.50821,,22,22,47.68,47.68
pak,cg,4,512,80,33.88,16,[33.32765],33.32765,,32,32,33.88,33.88
rand,cg,4,512,80,33.32,16,[34.276745],34.276745,,32,32,33.32,33.32
spr,cg,4,512,80,33.6,16,[34.155216],34.155216,,32,32,33.6,33.6
pak,cg,4,512,80,45.36,24,[42.418926],42.418926,,22,22,45.36,45.36
rand,cg,4,512,80,45.91,24,[40.43786],40.43786,,22,22,45.91,45.91
spr,cg,4,512,80,46.08,24,[47.17873],47.17873,,22,22,46.08,46.08
pak,cg,5,512,80,33.65,16,[35.08342],35.08342,,32,32,33.65,33.65
rand,cg,5,512,80,33.61,16,[36.214794],36.214794,,32,32,33.61,33.61
spr,cg,5,512,80,33.36,16,[31.91753],31.91753,,32,32,33.36,33.36
pak,cg,5,512,80,45.37,24,[39.223503],39.223503,,22,22,45.37,45.37
rand,cg,5,512,80,45.61,24,[41.020485],41.020485,,22,22,45.61,45.61
spr,cg,5,512,80,45.85,24,[44.795067],44.795067,,22,22,45.85,45.85
pak,cg,2,512,80,39.31,16,[37.646423],37.646423,,32,32,39.31,39.31
rand,cg,2,512,80,42.06,16,[42.1556],42.1556,,32,22,44.38,44.38
spr,cg,2,512,80,42.07,16,[39.76761],39.76761,,32,32,42.07,42.07
pak,cg,2,512,80,48.29,24,[47.502617],47.502617,,22,22,48.29,48.29
rand,cg,2,512,80,54.85,24,[64.90074],64.90074,,22,22,54.85,54.85
spr,cg,2,512,80,53.26,24,[48.60553],48.60553,,22,22,53.26,53.26
pak,cg,1,512,80,40.58,16,[42.76417],42.76417,,32,22,44.38,44.38
rand,cg,1,512,80,64.2,16,[70.96505],70.96505,,32,22,44.38,44.38
spr,cg,1,512,80,50.37,16,[45.986732],45.986732,,32,22,44.38,44.38
pak,cg,1,512,80,48.92,24,[48.619312],48.619312,,22,22,48.92,48.92
rand,cg,1,512,80,64.09,24,[80.64912],80.64912,,22,22,64.09,64.09
spr,cg,1,512,80,66.61,24,[54.830143],54.830143,,22,22,66.61,66.61
pak,cg,3,1024,115,27.51,16,[32.09917],32.09917,,64,32,33.6,33.6
pak,cg,3,1024,115,27.49,16,[32.09917],32.09917,,64,32,33.6,33.6
pak,cg,3,1024,115,27.5,16,[32.09917],32.09917,,64,32,33.6,33.6
rand,cg,3,1024,115,29.48,16,[32.239437],32.239437,,64,32,33.6,33.6
rand,cg,3,1024,115,30.9,16,[32.239437],32.239437,,64,32,33.6,33.6
rand,cg,3,1024,115,30.09,16,[32.239437],32.239437,,64,32,33.6,33.6
spr,cg,3,1024,115,27.48,16,[29.367739],29.367739,,64,64,27.48,27.48
spr,cg,3,1024,115,27.37,16,[29.367739],29.367739,,64,64,27.37,27.37
spr,cg,3,1024,115,27.38,16,[29.367739],29.367739,,64,64,27.38,27.38
pak,cg,3,1024,115,33.29,20,[31.786476],31.786476,,52,32,33.6,33.6
pak,cg,3,1024,115,33.36,20,[31.786476],31.786476,,52,32,33.6,33.6
pak,cg,3,1024,115,33.25,20,[31.786476],31.786476,,52,32,33.6,33.6
rand,cg,3,1024,115,35.88,20,[37.638493],37.638493,,52,32,33.6,33.6
rand,cg,3,1024,115,35.52,20,[37.638493],37.638493,,52,32,33.6,33.6
rand,cg,3,1024,115,34.86,20,[37.638493],37.638493,,52,32,33.6,33.6
spr,cg,3,1024,115,33.87,20,[34.76278],34.76278,,52,32,33.6,33.6
spr,cg,3,1024,115,33.78,20,[34.76278],34.76278,,52,32,33.6,33.6
spr,cg,3,1024,115,33.67,20,[34.76278],34.76278,,52,32,33.6,33.6
pak,cg,3,1024,115,35.55,24,[36.366035],36.366035,,43,32,33.6,33.6
pak,cg,3,1024,115,35.67,24,[36.366035],36.366035,,43,32,33.6,33.6
pak,cg,3,1024,115,35.66,24,[36.366035],36.366035,,43,32,33.6,33.6
rand,cg,3,1024,115,36.85,24,[40.500175],40.500175,,43,22,44.38,44.38
rand,cg,3,1024,115,37.93,24,[40.500175],40.500175,,43,22,44.38,44.38
rand,cg,3,1024,115,37.39,24,[40.500175],40.500175,,43,22,44.38,44.38
spr,cg,3,1024,115,36.3,24,[37.61058],37.61058,,43,32,33.6,33.6
spr,cg,3,1024,115,36.26,24,[37.61058],37.61058,,43,32,33.6,33.6
spr,cg,3,1024,115,36.25,24,[37.61058],37.61058,,43,32,33.6,33.6
pak,cg,4,1024,115,26.28,16,[29.771564],29.771564,,64,52,32.65,32.65
pak,cg,4,1024,115,26.32,16,[29.771564],29.771564,,64,52,32.65,32.65
pak,cg,4,1024,115,26.34,16,[29.771564],29.771564,,64,52,32.65,32.65
rand,cg,4,1024,115,26.33,16,[24.586391],24.586391,,64,64,26.33,26.33
rand,cg,4,1024,115,26.01,16,[24.586391],24.586391,,64,64,26.01,26.01
rand,cg,4,1024,115,26.24,16,[24.586391],24.586391,,64,64,26.24,26.24
spr,cg,4,1024,115,26.78,16,[26.84156],26.84156,,64,64,26.78,26.78
spr,cg,4,1024,115,26.78,16,[26.84156],26.84156,,64,64,26.78,26.78
spr,cg,4,1024,115,26.81,16,[26.84156],26.84156,,64,64,26.81,26.81
pak,cg,4,1024,115,32.6,20,[33.25885],33.25885,,52,32,33.6,33.6
pak,cg,4,1024,115,32.6,20,[33.25885],33.25885,,52,32,33.6,33.6
pak,cg,4,1024,115,32.62,20,[33.25885],33.25885,,52,32,33.6,33.6
rand,cg,4,1024,115,32.6,20,[35.32671],35.32671,,52,32,33.6,33.6
rand,cg,4,1024,115,32.65,20,[35.32671],35.32671,,52,32,33.6,33.6
rand,cg,4,1024,115,32.6,20,[35.32671],35.32671,,52,32,33.6,33.6
spr,cg,4,1024,115,33.02,20,[29.797619],29.797619,,52,52,33.02,33.02
spr,cg,4,1024,115,33.03,20,[29.797619],29.797619,,52,52,33.03,33.03
spr,cg,4,1024,115,33.08,20,[29.797619],29.797619,,52,52,33.08,33.08
pak,cg,4,1024,115,35.41,24,[33.63301],33.63301,,43,32,33.6,33.6
pak,cg,4,1024,115,35.33,24,[33.63301],33.63301,,43,32,33.6,33.6
pak,cg,4,1024,115,35.24,24,[33.63301],33.63301,,43,32,33.6,33.6
rand,cg,4,1024,115,35.06,24,[32.11496],32.11496,,43,32,33.6,33.6
rand,cg,4,1024,115,35.23,24,[32.11496],32.11496,,43,32,33.6,33.6
rand,cg,4,1024,115,35.54,24,[32.11496],32.11496,,43,32,33.6,33.6
spr,cg,4,1024,115,35.71,24,[36.5091],36.5091,,43,32,33.6,33.6
spr,cg,4,1024,115,35.71,24,[36.5091],36.5091,,43,32,33.6,33.6
spr,cg,4,1024,115,35.7,24,[36.5091],36.5091,,43,32,33.6,33.6
pak,cg,5,1024,115,26.2,16,[30.393324],30.393324,,64,32,33.36,33.36
pak,cg,5,1024,115,26.24,16,[30.393324],30.393324,,64,32,33.36,33.36
pak,cg,5,1024,115,26.24,16,[30.393324],30.393324,,64,32,33.36,33.36
rand,cg,5,1024,115,25.98,16,[27.04918],27.04918,,64,64,25.98,25.98
rand,cg,5,1024,115,26.11,16,[27.04918],27.04918,,64,64,26.11,26.11
rand,cg,5,1024,115,26.19,16,[27.04918],27.04918,,64,64,26.19,26.19
spr,cg,5,1024,115,26.7,16,[26.612803],26.612803,,64,64,26.7,26.7
spr,cg,5,1024,115,26.79,16,[26.612803],26.612803,,64,64,26.79,26.79
spr,cg,5,1024,115,26.9,16,[26.612803],26.612803,,64,64,26.9,26.9
pak,cg,5,1024,115,32.61,20,[31.191057],31.191057,,52,32,33.6,33.6
pak,cg,5,1024,115,32.52,20,[31.191057],31.191057,,52,32,33.6,33.6
pak,cg,5,1024,115,32.65,20,[31.191057],31.191057,,52,32,33.6,33.6
rand,cg,5,1024,115,32.61,20,[31.312696],31.312696,,52,32,33.6,33.6
rand,cg,5,1024,115,32.91,20,[31.312696],31.312696,,52,32,33.6,33.6
rand,cg,5,1024,115,32.37,20,[31.312696],31.312696,,52,32,33.6,33.6
spr,cg,5,1024,115,33.14,20,[28.583658],28.583658,,52,52,33.14,33.14
spr,cg,5,1024,115,33.02,20,[28.583658],28.583658,,52,52,33.02,33.02
spr,cg,5,1024,115,32.99,20,[28.583658],28.583658,,52,52,32.99,32.99
pak,cg,5,1024,115,35.31,24,[33.516125],33.516125,,43,32,33.6,33.6
pak,cg,5,1024,115,35.18,24,[33.516125],33.516125,,43,32,33.6,33.6
pak,cg,5,1024,115,35.24,24,[33.516125],33.516125,,43,32,33.6,33.6
rand,cg,5,1024,115,35.35,24,[32.104023],32.104023,,43,32,33.6,33.6
rand,cg,5,1024,115,35.22,24,[32.104023],32.104023,,43,32,33.6,33.6
rand,cg,5,1024,115,35.38,24,[32.104023],32.104023,,43,32,33.6,33.6
spr,cg,5,1024,115,35.62,24,[32.944763],32.944763,,43,32,33.6,33.6
spr,cg,5,1024,115,35.6,24,[32.944763],32.944763,,43,32,33.6,33.6
spr,cg,5,1024,115,35.69,24,[32.944763],32.944763,,43,32,33.6,33.6
pak,cg,2,1024,115,32.11,16,[34.08408],34.08408,,64,32,33.6,33.6
pak,cg,2,1024,115,32.19,16,[34.08408],34.08408,,64,32,33.6,33.6
pak,cg,2,1024,115,32.18,16,[34.08408],34.08408,,64,32,33.6,33.6
rand,cg,2,1024,115,36.8,16,[44.948235],44.948235,,64,22,44.38,44.38
rand,cg,2,1024,115,35.43,16,[44.948235],44.948235,,64,22,44.38,44.38
rand,cg,2,1024,115,40.37,16,[44.948235],44.948235,,64,22,44.38,44.38
spr,cg,2,1024,115,32.24,16,[28.527273],28.527273,,64,64,32.24,32.24
spr,cg,2,1024,115,32.16,16,[28.527273],28.527273,,64,64,32.16,32.16
spr,cg,2,1024,115,32.1,16,[28.527273],28.527273,,64,64,32.1,32.1
pak,cg,2,1024,115,37.43,20,[36.2065],36.2065,,52,32,33.6,33.6
pak,cg,2,1024,115,37.58,20,[36.2065],36.2065,,52,32,33.6,33.6
pak,cg,2,1024,115,37.45,20,[36.2065],36.2065,,52,32,33.6,33.6
rand,cg,2,1024,115,45.68,20,[56.273964],56.273964,,52,22,44.38,44.38
rand,cg,2,1024,115,42.87,20,[56.273964],56.273964,,52,22,44.38,44.38
rand,cg,2,1024,115,45.38,20,[56.273964],56.273964,,52,22,44.38,44.38
spr,cg,2,1024,115,37.64,20,[41.24913],41.24913,,52,22,44.38,44.38
spr,cg,2,1024,115,37.46,20,[41.24913],41.24913,,52,22,44.38,44.38
spr,cg,2,1024,115,37.62,20,[41.24913],41.24913,,52,22,44.38,44.38
pak,cg,2,1024,115,40.56,24,[43.963642],43.963642,,43,22,44.38,44.38
pak,cg,2,1024,115,40.73,24,[43.963642],43.963642,,43,22,44.38,44.38
pak,cg,2,1024,115,40.52,24,[43.963642],43.963642,,43,22,44.38,44.38
rand,cg,2,1024,115,43.33,24,[54.041092],54.041092,,43,22,44.38,44.38
rand,cg,2,1024,115,44.88,24,[54.041092],54.041092,,43,22,44.38,44.38
rand,cg,2,1024,115,44.35,24,[54.041092],54.041092,,43,22,44.38,44.38
spr,cg,2,1024,115,39.95,24,[37.67006],37.67006,,43,32,33.6,33.6
spr,cg,2,1024,115,39.86,24,[37.67006],37.67006,,43,32,33.6,33.6
spr,cg,2,1024,115,39.91,24,[37.67006],37.67006,,43,32,33.6,33.6
pak,cg,1,1024,115,34.79,16,[38.237206],38.237206,,64,32,33.6,33.6
pak,cg,1,1024,115,34.76,16,[38.237206],38.237206,,64,32,33.6,33.6
pak,cg,1,1024,115,35.88,16,[38.237206],38.237206,,64,32,33.6,33.6
rand,cg,1,1024,115,65.9,16,[68.10908],68.10908,,64,22,44.38,44.38
rand,cg,1,1024,115,56.27,16,[68.10908],68.10908,,64,22,44.38,44.38
rand,cg,1,1024,115,82.08,16,[68.10908],68.10908,,64,22,44.38,44.38
spr,cg,1,1024,115,46.33,16,[37.683926],37.683926,,64,32,33.6,33.6
spr,cg,1,1024,115,46.2,16,[37.683926],37.683926,,64,32,33.6,33.6
spr,cg,1,1024,115,53.55,16,[37.683926],37.683926,,64,32,33.6,33.6
pak,cg,1,1024,115,40.62,20,[37.320454],37.320454,,52,32,33.6,33.6
pak,cg,1,1024,115,40.52,20,[37.320454],37.320454,,52,32,33.6,33.6
pak,cg,1,1024,115,40.59,20,[37.320454],37.320454,,52,32,33.6,33.6
rand,cg,1,1024,115,65.79,20,[72.43284],72.43284,,52,22,44.38,44.38
rand,cg,1,1024,115,97.59,20,[72.43284],72.43284,,52,22,44.38,44.38
rand,cg,1,1024,115,73.94,20,[72.43284],72.43284,,52,22,44.38,44.38
spr,cg,1,1024,115,51.55,20,[52.359802],52.359802,,52,22,44.38,44.38
spr,cg,1,1024,115,51.57,20,[52.359802],52.359802,,52,22,44.38,44.38
spr,cg,1,1024,115,51.59,20,[52.359802],52.359802,,52,22,44.38,44.38
pak,cg,1,1024,115,42.74,24,[49.76738],49.76738,,43,22,44.38,44.38
pak,cg,1,1024,115,42.74,24,[49.76738],49.76738,,43,22,44.38,44.38
pak,cg,1,1024,115,42.73,24,[49.76738],49.76738,,43,22,44.38,44.38
rand,cg,1,1024,115,71.14,24,[76.018745],76.018745,,43,22,44.38,44.38
rand,cg,1,1024,115,73.62,24,[76.018745],76.018745,,43,22,44.38,44.38
rand,cg,1,1024,115,67.56,24,[76.018745],76.018745,,43,22,44.38,44.38
spr,cg,1,1024,115,54.32,24,[47.860497],47.860497,,43,22,44.38,44.38
spr,cg,1,1024,115,54.44,24,[47.860497],47.860497,,43,22,44.38,44.38
spr,cg,1,1024,115,54.33,24,[47.860497],47.860497,,43,22,44.38,44.38
pak,cg,3,1024,64,28.15,16,[25.698105],25.698105,,64,64,28.15,28.15
pak,cg,3,1024,64,28.05,16,[25.698105],25.698105,,64,64,28.05,28.05
pak,cg,3,1024,64,28.11,16,[25.698105],25.698105,,64,64,28.11,28.11
rand,cg,3,1024,64,30.46,16,[32.878036],32.878036,,64,32,33.6,33.6
rand,cg,3,1024,64,30.17,16,[32.878036],32.878036,,64,32,33.6,33.6
rand,cg,3,1024,64,31.49,16,[32.878036],32.878036,,64,32,33.6,33.6
spr,cg,3,1024,64,28.13,16,[28.473467],28.473467,,64,64,28.13,28.13
spr,cg,3,1024,64,28.13,16,[28.473467],28.473467,,64,64,28.13,28.13
spr,cg,3,1024,64,28.1,16,[28.473467],28.473467,,64,64,28.1,28.1
pak,cg,3,1024,64,34.73,20,[34.881172],34.881172,,52,32,33.6,33.6
pak,cg,3,1024,64,34.74,20,[34.881172],34.881172,,52,32,33.6,33.6
pak,cg,3,1024,64,34.7,20,[34.881172],34.881172,,52,32,33.6,33.6
rand,cg,3,1024,64,35.81,20,[37.32728],37.32728,,52,32,33.6,33.6
rand,cg,3,1024,64,38.12,20,[37.32728],37.32728,,52,32,33.6,33.6
rand,cg,3,1024,64,36.57,20,[37.32728],37.32728,,52,32,33.6,33.6
spr,cg,3,1024,64,35.12,20,[36.0324],36.0324,,52,32,33.6,33.6
spr,cg,3,1024,64,35.12,20,[36.0324],36.0324,,52,32,33.6,33.6
spr,cg,3,1024,64,35.17,20,[36.0324],36.0324,,52,32,33.6,33.6
pak,cg,3,1024,64,38.3,24,[39.931973],39.931973,,43,32,33.6,33.6
pak,cg,3,1024,64,38.46,24,[39.931973],39.931973,,43,32,33.6,33.6
pak,cg,3,1024,64,38.29,24,[39.931973],39.931973,,43,32,33.6,33.6
rand,cg,3,1024,64,40.13,24,[40.425488],40.425488,,43,22,44.38,44.38
rand,cg,3,1024,64,38.93,24,[40.425488],40.425488,,43,22,44.38,44.38
rand,cg,3,1024,64,38.8,24,[40.425488],40.425488,,43,22,44.38,44.38
spr,cg,3,1024,64,38.61,24,[39.90947],39.90947,,43,32,33.6,33.6
spr,cg,3,1024,64,38.65,24,[39.90947],39.90947,,43,32,33.6,33.6
spr,cg,3,1024,64,38.66,24,[39.90947],39.90947,,43,32,33.6,33.6
pak,cg,4,1024,64,27.04,16,[25.534468],25.534468,,64,64,27.04,27.04
pak,cg,4,1024,64,27.01,16,[25.534468],25.534468,,64,64,27.01,27.01
pak,cg,4,1024,64,26.97,16,[25.534468],25.534468,,64,64,26.97,26.97
rand,cg,4,1024,64,27.19,16,[28.315348],28.315348,,64,64,27.19,27.19
rand,cg,4,1024,64,26.88,16,[28.315348],28.315348,,64,64,26.88,26.88
rand,cg,4,1024,64,26.78,16,[28.315348],28.315348,,64,64,26.78,26.78
spr,cg,4,1024,64,27.48,16,[27.149155],27.149155,,64,64,27.48,27.48
spr,cg,4,1024,64,27.5,16,[27.149155],27.149155,,64,64,27.5,27.5
spr,cg,4,1024,64,27.64,16,[27.149155],27.149155,,64,64,27.64,27.64
pak,cg,4,1024,64,34.02,20,[33.99677],33.99677,,52,32,33.6,33.6
pak,cg,4,1024,64,34.09,20,[33.99677],33.99677,,52,32,33.6,33.6
pak,cg,4,1024,64,34.1,20,[33.99677],33.99677,,52,32,33.6,33.6
rand,cg,4,1024,64,33.94,20,[37.663292],37.663292,,52,32,33.6,33.6
rand,cg,4,1024,64,34.36,20,[37.663292],37.663292,,52,32,33.6,33.6
rand,cg,4,1024,64,33.9,20,[37.663292],37.663292,,52,32,33.6,33.6
spr,cg,4,1024,64,34.56,20,[33.446503],33.446503,,52,32,33.6,33.6
spr,cg,4,1024,64,34.54,20,[33.446503],33.446503,,52,32,33.6,33.6
spr,cg,4,1024,64,34.3,20,[33.446503],33.446503,,52,32,33.6,33.6
pak,cg,4,1024,64,37.81,24,[40.568665],40.568665,,43,22,44.38,44.38
pak,cg,4,1024,64,37.91,24,[40.568665],40.568665,,43,22,44.38,44.38
pak,cg,4,1024,64,38.12,24,[40.568665],40.568665,,43,22,44.38,44.38
rand,cg,4,1024,64,37.81,24,[36.6354],36.6354,,43,32,33.6,33.6
rand,cg,4,1024,64,38.32,24,[36.6354],36.6354,,43,32,33.6,33.6
rand,cg,4,1024,64,37.9,24,[36.6354],36.6354,,43,32,33.6,33.6
spr,cg,4,1024,64,38.06,24,[37.850647],37.850647,,43,32,33.6,33.6
spr,cg,4,1024,64,38.22,24,[37.850647],37.850647,,43,32,33.6,33.6
spr,cg,4,1024,64,38.29,24,[37.850647],37.850647,,43,32,33.6,33.6
pak,cg,5,1024,64,27.06,16,[28.761696],28.761696,,64,64,27.06,27.06
pak,cg,5,1024,64,26.97,16,[28.761696],28.761696,,64,64,26.97,26.97
pak,cg,5,1024,64,26.94,16,[28.761696],28.761696,,64,64,26.94,26.94
rand,cg,5,1024,64,27.29,16,[28.129845],28.129845,,64,64,27.29,27.29
rand,cg,5,1024,64,26.88,16,[28.129845],28.129845,,64,64,26.88,26.88
rand,cg,5,1024,64,27.11,16,[28.129845],28.129845,,64,64,27.11,27.11
spr,cg,5,1024,64,27.54,16,[29.183455],29.183455,,64,64,27.54,27.54
spr,cg,5,1024,64,27.53,16,[29.183455],29.183455,,64,64,27.53,27.53
spr,cg,5,1024,64,27.54,16,[29.183455],29.183455,,64,64,27.54,27.54
pak,cg,5,1024,64,34.0,20,[32.164528],32.164528,,52,32,33.6,33.6
pak,cg,5,1024,64,34.08,20,[32.164528],32.164528,,52,32,33.6,33.6
pak,cg,5,1024,64,34.05,20,[32.164528],32.164528,,52,32,33.6,33.6
rand,cg,5,1024,64,34.38,20,[37.073032],37.073032,,52,32,33.6,33.6
rand,cg,5,1024,64,33.9,20,[37.073032],37.073032,,52,32,33.6,33.6
rand,cg,5,1024,64,33.97,20,[37.073032],37.073032,,52,32,33.6,33.6
spr,cg,5,1024,64,34.42,20,[32.793198],32.793198,,52,32,33.6,33.6
spr,cg,5,1024,64,34.43,20,[32.793198],32.793198,,52,32,33.6,33.6
spr,cg,5,1024,64,34.35,20,[32.793198],32.793198,,52,32,33.6,33.6
pak,cg,5,1024,64,37.85,24,[41.887936],41.887936,,43,22,44.38,44.38
pak,cg,5,1024,64,37.74,24,[41.887936],41.887936,,43,22,44.38,44.38
pak,cg,5,1024,64,37.98,24,[41.887936],41.887936,,43,22,44.38,44.38
rand,cg,5,1024,64,37.98,24,[35.54143],35.54143,,43,32,33.6,33.6
rand,cg,5,1024,64,37.81,24,[35.54143],35.54143,,43,32,33.6,33.6
rand,cg,5,1024,64,37.89,24,[35.54143],35.54143,,43,32,33.6,33.6
spr,cg,5,1024,64,38.11,24,[36.572414],36.572414,,43,32,33.6,33.6
spr,cg,5,1024,64,38.19,24,[36.572414],36.572414,,43,32,33.6,33.6
spr,cg,5,1024,64,38.35,24,[36.572414],36.572414,,43,32,33.6,33.6
pak,cg,2,1024,64,32.7,16,[32.571983],32.571983,,64,32,33.6,33.6
pak,cg,2,1024,64,32.77,16,[32.571983],32.571983,,64,32,33.6,33.6
pak,cg,2,1024,64,32.71,16,[32.571983],32.571983,,64,32,33.6,33.6
rand,cg,2,1024,64,37.11,16,[39.695034],39.695034,,64,32,33.6,33.6
rand,cg,2,1024,64,35.89,16,[39.695034],39.695034,,64,32,33.6,33.6
rand,cg,2,1024,64,35.87,16,[39.695034],39.695034,,64,32,33.6,33.6
spr,cg,2,1024,64,32.84,16,[30.818563],30.818563,,64,32,33.6,33.6
spr,cg,2,1024,64,32.79,16,[30.818563],30.818563,,64,32,33.6,33.6
spr,cg,2,1024,64,32.76,16,[30.818563],30.818563,,64,32,33.6,33.6
pak,cg,2,1024,64,38.83,20,[36.838833],36.838833,,52,32,33.6,33.6
pak,cg,2,1024,64,38.93,20,[36.838833],36.838833,,52,32,33.6,33.6
pak,cg,2,1024,64,38.84,20,[36.838833],36.838833,,52,32,33.6,33.6
rand,cg,2,1024,64,46.67,20,[51.743576],51.743576,,52,22,44.38,44.38
rand,cg,2,1024,64,45.23,20,[51.743576],51.743576,,52,22,44.38,44.38
rand,cg,2,1024,64,43.06,20,[51.743576],51.743576,,52,22,44.38,44.38
